filename,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,label
song_popularity,1,0.9999826313897403,0.9999984312490232,1,0.014373552030374555,0.15736407632775595,0.697190509,0.089402259,0.034983226,-7.05E+11
boom_bikes,1,0.4563324473538656,1,1,1.3310013697632734,1.9474457735985495e-05,0.5194044239066193,0.11025816542988967,0.40458378408851925,-0.00020896
boom_bikes,1,0.6323669303677466,1,1,0.6703587801031806,1.7599862348359444e-05,0.6000839128855231,0.1798257023732458,0.5697284652110441,0.000374917
boom_bikes,1,0.5096004963985765,0.9999999999999807,1,2.4218302510725764,1.0170399580198342e-05,0.6622064380589084,0.27160131703484397,0.27819092925924704,0.001057097
boom_bikes,1,0.3224308571269672,0.9366758734819927,1,0.12473299635225946,3.6617575694901376e-05,0.512585758,0.11688859587303443,-0.068763753,-1.09E-06
boom_bikes,1,0.5901203795216726,0.9317912678674122,1,1.8927146728674542,3.3394902712414136e-05,0.5713015648879153,0.1447408975740751,0.067534063,0.000123738
boom_bikes,1,0.545925992,0.9086928667710388,1,0.5975691177503542,6.335800859696076e-05,0.5708204835495345,0.16082088463756003,0.06254175,0.000165274
boom_bikes,1,0.3593239289190374,0.9999999999999997,1,0.7213270712181122,4.267019084199737e-05,0.5416250991636785,0.1510021945925397,-0.295928622,-0.000319672
boom_bikes,1,-1,1,1,-1,0.006109221,0.6297448375582702,0.21533148491795923,0.6270440344135154,4.7049616465723076e-05
boom_bikes,1,-1,1,1,-1,0.006043085,0.6140240777224019,0.2840041910555453,0.630685349,0.002079591
boom_bikes,1,-1,0.9922875768187166,1,-1,4.854481169687753e-05,0.6388024372841787,0.29341279708290924,-0.098542879,0.001737712
boom_bikes,1,-1,0.9999999998744279,1,-1,0.000146539,0.6310143541269103,0.25945489268165306,-0.235132495,5.1954526227258184e-05
boom_bikes,1,-1,1,1,-1,0.44021090004362656,0.9080095138527353,0.8461766729293101,0.67212341,0.23092983
boom_bikes,1,-1,1,1,-1,1,1,1,0.945410612,0.665447206
bike_sharing,1,0.4563324473538656,1,1,1.3310013697632734,1.9474457735985495e-05,0.5194044239066193,0.11025816542988967,0.40458378408851925,-0.00020896
bike_sharing,1,0.6323669303677466,1,1,0.6703587801031806,1.7599862348359444e-05,0.6000839128855231,0.1798257023732458,0.5697284652110441,0.000374917
bike_sharing,1,0.5096004963985765,0.9999999999999807,1,2.4218302510725764,1.0170399580198342e-05,0.6622064380589084,0.27160131703484397,0.27819092925924704,0.001057097
bike_sharing,1,0.3224308571269672,0.9366758734819927,1,0.12473299635225946,3.6617575694901376e-05,0.512585758,0.11688859587303443,-0.068763753,-1.09E-06
bike_sharing,1,0.5901203795216726,0.9317912678674122,1,1.8927146728674542,3.3394902712414136e-05,0.5713015648879153,0.1447408975740751,0.067534063,0.000123738
bike_sharing,1,0.545925992,0.9086928667710388,1,0.5975691177503542,6.335800859696076e-05,0.5708204835495345,0.16082088463756003,0.06254175,0.000165274
bike_sharing,1,0.3593239289190374,0.9999999999999997,1,0.7213270712181122,4.267019084199737e-05,0.5416250991636785,0.1510021945925397,-0.295928622,-0.000319672
bike_sharing,1,-1,1,1,-1,0.006109221,0.6297448375582702,0.21533148491795923,0.6270440344135154,4.7049616465723076e-05
bike_sharing,1,-1,1,1,-1,0.006043085,0.6140240777224019,0.2840041910555453,0.630685349,0.002079591
bike_sharing,1,-1,0.9922875768187166,1,-1,4.854481169687753e-05,0.6388024372841787,0.29341279708290924,-0.098542879,0.001737712
bike_sharing,1,-1,0.9999999998744279,1,-1,0.000146539,0.6310143541269103,0.25945489268165306,-0.235132495,5.1954526227258184e-05
bike_sharing,1,-1,1,1,-1,0.44021090004362656,0.9080095138527353,0.8461766729293101,0.67212341,0.23092983
bike_sharing,1,-1,1,1,-1,1,1,1,0.945410612,0.665447206
pm2.5_data_of_five_chinese_cities,1,1,1,1,0.043734159,0.074878148,0.9267619331812473,0.6127271152113825,-0.052759614,0.2752116679519389
pm2.5_data_of_five_chinese_cities,1,1,0.9269804118042095,1,0.11559174849406136,0.096245525,0.965815015,0.9857953544941929,-0.007986458,1.4748512248393897
pm2.5_data_of_five_chinese_cities,1,-1,1,1,-1,0.11267561457526303,0.9604810813037677,0.5832051633636092,0.076143259,0.355438001
pm2.5_data_of_five_chinese_cities,1,-1,0.072611387,1,-1,0.21981542962757145,0.8838578367980227,0.5503061577054591,0.000405992,0.11952189635748053
pm2.5_data_of_five_chinese_cities,1,1,1,1,0.056863979719404684,0.15155107872735252,0.9542657012782814,0.8455092071904232,0.12710624317334984,0.453145225
pm2.5_data_of_five_chinese_cities,1,-1,1,1,-1,0.5566388795331184,0.9738249537741834,0.8100647109525287,0.13123282993865304,0.7555063678892492
pm2.5_data_of_five_chinese_cities,1,-1,1,1,-1,1,1,1,0.4175221143202823,0.6743059346957915
pm2.5_data_of_five_chinese_cities,1,-1,0.9998364053359208,1,-1,0.3586071708060148,0.928623239,0.7035762763397004,-0.016791952,0.4001642319776832
pm2.5_data_of_five_chinese_cities,1,-1,1,1,-1,0.18387565616817061,0.8636185945069643,0.39376810976738974,-0.125964571,0.21473598582886025
pm2.5_data_of_five_chinese_cities,0,1,1,1,0.14596470344325696,0.38627797648588014,0.9244291315277365,0.7149939440005314,0.26896317878453413,0.30905183064812625
pm2.5_data_of_five_chinese_cities,1,-1,1,1,-1,0.16108215557653097,0.9216288159185358,0.6644464052020114,-0.239758294,0.2217888676564993
pm2.5_data_of_five_chinese_cities,1,-1,0.6177315338603232,0.9998657141336899,-1,0.074955429,0.8268601417119336,0.26530908046449236,-0.003892461,0.012578867656080513
pm2.5_data_of_five_chinese_cities,1,-1,0.6217917974594039,0.9998582363739049,-1,0.081758565,0.7960650550127871,0.16353862718852072,-0.003925777,0.012745604392524054
superstore,0,0.15423286599985964,0.4609789203301107,0.9661401470235226,0.8263831734471179,0.011147192869411742,0.6648547208078042,0.052773799457941646,-0.006145494,-2.85E+12
superstore,0,0.9999999999124505,0.9973218863871357,0.737429644,6.052111064865515,0.000544135,0.7787335184449751,0.2570426143876503,0.030030546860603913,4517748243260.175
superstore,0,0.5218252580452912,0.4820487360038599,0.9264706255566642,0.7640478711391067,0.000256877,0.7082930691932712,0.10207012257072208,0.006467749,2863279902813.4585
superstore,0,0,0.5726931614554718,0.9371773881274061,0,0.042508755681309046,0,0,0.007941337,0
superstore,0,0.3108363623142475,1,0.887440794,4.318360494980473,0.026294782097399442,0.735240942,0.13889335423286428,0.095399156,26554120123075.05
superstore,0,0.000116406,1,0.9421966196689788,2.666990751280035,0.044723705,0.7564293498030303,0.16212899299979308,0.15809321315853841,-1.12E+12
superstore,1,-1,0.9972602109604912,1,-1,0.006064297,0.7929158547625453,0.25958833722895924,-0.029961194,-2.63E+13
superstore,0,0.9999834264409303,0.7053797404027344,0.9457432276985861,1.0834343221764364,0.087524767,0.688026058,0.074930144,0.010484567083130725,-1.46E+13
superstore,0,1,1,0.9315599300004247,0.9203908789563842,0.066029068,0.8226780959826798,0.5647620901408688,0.093419639,771559222702264.4
superstore,0,1,1,0.8670470041134677,2.513697596226967,0.40132179941063395,0.8499463594816872,0.6944547351408771,0.25069253484330645,746119691445294.5
superstore,1,-1,1,1,-1,1,1,1,0.47906434973770606,-2.97E+14
superstore,1,1,0.9999999999663829,1,1.9726891344607642,0.045039772,0.7714345629192308,0.2571154474416629,0.066253189,54693651025800.766
superstore,1,1,1,1,1.2673278093095617,0.4154180595366009,0.9280345975520286,0.9500592225365581,-0.219487456,1772977730573916.2
bike_rents,1,0.4559403661482453,1,1,1.3310930226832034,1.9889188817557217e-05,0.5582929301691316,0.1107086289680297,0.4061003707986359,-0.000362723
bike_rents,1,0.63227579,1,1,0.6703890186882898,1.919605151210519e-05,0.6258730219848371,0.17180088391735923,0.5667097078680867,0.000144157
bike_rents,1,0.508223655,0.9999999999999876,1,2.4220185839270707,1.0602580003470481e-05,0.6539540649058003,0.2310624913411282,0.27997711221927124,0.001316417
bike_rents,1,0.3218536134420197,0.935240642,1,0.12460226549443151,3.653498671102799e-05,0.5163810469208716,0.1321504175833902,-0.068347716,0
bike_rents,1,0.5897871689235061,0.9316091930452994,1,1.8927987313588233,3.3148664918551224e-05,0.5655392672144245,0.14198692518676748,0.067443412,-0.000197134
bike_rents,1,0.5456408556360121,0.9015050383997445,1,0.5972716520927219,6.22242483615708e-05,0.5452649536883352,0.1320883088981146,0.061156063,0.00014741
bike_rents,1,0.35925603135257567,0.9999999999999998,1,0.721826443,4.289688402510391e-05,0.5339946072284689,0.12048495248179712,-0.297391239,-2.18E-05
bike_rents,1,-1,1,1,-1,0.006092635,0.6426750186702841,0.26514706400150434,0.6274940090334921,0.000323535
bike_rents,1,-1,1,1,-1,0.006025789,0.6009699159518244,0.23676655249495648,0.6310656998491813,0.002267142
bike_rents,1,-1,0.9935458566745622,1,-1,4.890211455660833e-05,0.6280034132533902,0.28628183042280203,-0.100658562,0.00270419
bike_rents,1,-1,0.9999999998640041,1,-1,0.00014631,0.6348748434518404,0.26397155967388153,-0.234544997,0.001398999
bike_rents,1,-1,1,1,-1,0.44016060169620075,0.9072854850195813,0.8442161921540553,0.6728044333386831,0.2200157253739513
bike_rents,1,-1,1,1,-1,1,1,1,0.9455169158090357,0.6946971607714064
paris_housing_price,1,-1,1,1,-1,1,1,1,0.9999993570640743,3.110746193159765
paris_housing_price,1,-1,0.6624376046997168,1,-1,2.671767134480192e-06,0.6322649522687663,0.3770841420361762,0.009590906,2.9689583517566026e-05
paris_housing_price,1,0.5047016054613063,0.4593654570356813,1,0.6929957929203864,0.000523418,0.6298312885079161,0.4814103527176411,-0.006119245,0.000369142
paris_housing_price,1,0.5047016054613216,0.38782690948516396,1,0.6931267004201338,0.000517334,0.6335295953559936,0.4865225676030589,-0.005070341,6.141420477692467e-05
paris_housing_price,1,-1,0.13137482706399617,1,-1,0.000547601,0.6532535196533186,0.4862034005696931,0.001654256,0.000125
paris_housing_price,1,-1,0.12232527979522945,1,-1,8.104093312113172e-06,0.6325313650721816,0.3879766528744612,-0.001539367,-1.53E-06
paris_housing_price,1,0.509089102,0.6217893973506355,1,2.302393968,4.728353993988832e-05,0.6000997715560958,0.3132289565533927,0.008812912,4.07239543690524e-05
paris_housing_price,1,0.509089102,0.9034450338236233,1,2.3021535930792627,3.889237049200789e-07,0.6060137604423219,0.32591620637007096,0.016618826067943293,1.4834645903177093e-05
paris_housing_price,1,-1,0.5290116476557705,1,-1,7.477036970864192e-06,0.613147294,0.31994380941586653,-0.007209526,-1.15E-05
paris_housing_price,1,0.5047016054613165,0.7127503567566069,1,0.6931455605590712,2.7464693656791416e-05,0.5720499300806801,0.25910249012854597,-0.010642774,-1.58E-06
paris_housing_price,1,0.5047016054613165,0.5464488959681298,1,0.693147161,2.4541081875963086e-05,0.5580351134585678,0.25788260563444154,0.007495911,4.827644053970876e-06
paris_housing_price,1,-1,0.3084114345136415,1,-1,2.096681557306242e-06,0.6245114494976405,0.3439552365308041,-0.003967482,3.408238208229391e-05
paris_housing_price,1,-1,0.047799699,1,-1,4.5340944706227555e-06,0.626718338,0.35640035560801997,-0.000599514,3.211939434587327e-05
paris_housing_price,1,-1,0.9150784863981466,1,-1,1.0327974468685357e-05,0.6221681232499459,0.3548950272440287,-0.017229051,-2.06E-05
paris_housing_price,1,0.5047016054613114,0.2725258399398929,1,0.6931291804519453,3.3821697724452027e-06,0.5604628819675065,0.234860087,-0.003485299,1.697591178146778e-05
paris_housing_price,1,0.5095146002036529,0.051335823,1,2.397710240877192,6.201022857544217e-06,0.6086379477707903,0.35251608743077134,-0.000643924,-5.03E-06
edm,1,-1,0.49521465942068865,1,-1,0.4536834890766986,0.9152562691678199,0.43298370939849096,-0.054148442,49607230957189.32
edm,1,-1,0.999999955,0.7059140813623288,-1,0.3637326693820803,0.6646989797307089,0.5339252821468725,0.4234279291085594,45286712203996.55
edm,1,-1,0.9988313199834042,1,-1,0.7534117883275617,0.7102399503777035,0.5008186983499715,-0.259228921,125242178522985.6
edm,1,-1,0.9999999986502127,0.26167156343750797,-1,0.4133204007549437,0.2615342095445064,0.12828174323822936,0.4640357694313846,1.77098E+13
edm,1,-1,0.9998897620430075,1,-1,0.35705172451854894,0.29343502347801903,0.13143473279358536,0.30656280066674246,25649934821914.62
edm,1,-1,0.9999999874809553,0.10581564781617137,-1,0.10534282272280562,0.37761196138637343,0.11171470108049276,0.43880868846305043,4332267342977.804
edm,1,-1,0.3120140769213735,1,-1,1,0.44051966514747476,0.41589728397493464,0.032618168,155154498445106.38
edm,1,-1,0.9999643417075473,0.9995352521901559,-1,0.11610671646203885,0.33329147546064203,0.14857499083031642,0.326602174,6911671986282.244
edm,1,-1,0.9971830500850145,1,-1,0.095290836,0.5251685589705687,0.2736599075021947,-0.239148083,-3.51E+12
edm,1,-1,0.996201785,0.16934120044919565,-1,0.23864423787415193,0.3871361437792622,0.38188211974837477,0.23194190841696316,2.6732E+13
edm,1,-1,0.9999983622560826,1,-1,0,0.083130143,0.046352106401125553,-0.375137479,1879460717737.023
edm,1,-1,0.9999641454521407,0.9947026479060717,-1,0.3145631694987328,0.4318998988947453,0.20554345517410652,0.3265080668551281,9357484750262.037
edm,1,-1,0.9999999955395743,1,-1,0.428577954,1,1,0.45075297446408613,72335292044436.36
edm,1,-1,0.9999096344111381,0.9879081724397464,-1,0.15138621777798064,0.5380074067689565,0.46473826800672163,0.31019706196000674,5371018371401.362
edm,1,-1,0.9821042728383063,1,-1,0.03257276,0.3801346231554359,0.15682463686462342,-0.190600561,-4.38E+12
edm,1,-1,0.9657236184780597,0.9999999999999508,-1,0,0.47152663611905865,0.4583295016421895,0.17071368888178884,130378715502807.83
edm,1,0.9999431000670955,0.050139799,0.8523551380130721,0.1118028132825473,0.45657764201172146,0.8172401060758543,0.6429846125238459,-0.005108793,156233448152049.94
house_sales,1,1,1,1,0.3640724523292252,0.050449782321530065,0.3317809915618608,0.016060995,0.3435611431889968,9.353703554168374e-05
house_sales,1,-1,1,1,-1,0.3506037190657375,0.5161233170699412,0.074223979,0.5508019623499937,0.000346396
house_sales,1,-1,1,1,-1,0.6454872581651389,0.9687085021421362,0.5456557199349595,0.6953407456602269,0.007625828
house_sales,1,-1,1,1,-1,0.078195395,0.6294686854475747,0.11600697268368733,0.099622236,0.002432058
house_sales,1,1,1,1,0.026168544092099365,0.23908349641973684,0.645203245,0.037529705,0.17458640401380965,0.000455857
house_sales,1,1,1,1,0.6236501331241683,1,1,0.5405582544285644,0.7036342158996314,0.004625681
house_sales,1,-1,1,1,-1,0,0.5912342424170481,0.07586963,0.6018015198852726,0.000237717
house_sales,1,-1,1,1,-1,0.015614684106657712,0.3555205997439117,0.022252371,0.3169699050233282,0.000136883
house_sales,1,-1,1,1,-1,0.5458784195917314,0.6800467842004756,0.11187439797986777,0.080654483,0.001140832
house_sales,1,-1,1,1,-1,0.054739842680055786,0.38451766004028953,0.017597290641277866,0.11449835121136798,7.816817233369903e-05
house_sales,1,-1,1,1,-1,0.9190404924919412,0.9996386421717693,1,0.44917399172587535,0.018649045
house_sales,1,-1,0.9999999999997963,1,-1,0.060323153428464615,0.7943064836167733,0.22734465287236388,0.049942175064494276,0.004611828
house_sales,1,-1,1,1,-1,0.36485923856912006,0.7362427455462204,0.1997921094146042,0.6193120290603072,0.001028578
house_sales,1,-1,1,1,-1,0.018654801651004596,0.5765930538856984,0.03538661,0.091591902,0.000271879
house_sales,1,0.5806357438613747,0.5084446132833179,1,0.11494203063361247,0.10617003978451497,0.4537926027606369,0.10168606433430126,0.004678976,0.000477255
house_sales,1,0.21948184380257418,0.9467698696150028,1,0.6528614866394344,0.002804329,0.3811314790130258,0.026891499350053475,-0.01314897,8.482690940856685e-05
house_sales,1,-1,0.9967521726215567,1,-1,0.017157960245444637,0.2901397628208921,0.005556362,-0.020019429,7.0171453985960756e-06
kc_housesales,1,0,1,1,0.3378395616377714,0.1257568896482376,0.8221789619253373,0.6213526664303838,0.3087874719565328,0.001877724
kc_housesales,1,-1,1,1,-1,0.12117694848292165,0.8848178038145815,0.7046393340435771,0.5259056214532009,0.005321881
kc_housesales,1,-1,1,1,-1,1,0.9954376637350522,0.9577443967278538,0.7019173021377596,0.099947256
kc_housesales,1,-1,1,1,-1,0.020382668,0.8981271988870846,0.8109108647530772,0.089876221,0.046487108
kc_housesales,1,0.9999999999999999,1,1,0.275750405,0.013338198007757507,0.8357288908108372,0.6717257405256591,0.2568035370080217,0.004105036
kc_housesales,1,1,1,1,0.022957424,0.19270444266940684,0.9417327302166726,0.7595010578321699,0.2663984562473044,0.004309026
kc_housesales,1,1,1,1,0.16017373235101087,0.15442533266438127,0.9229561318472472,0.8280139577718433,0.3973703029476887,0.009416696
kc_housesales,1,1,0.9999998843443326,1,0.1793602209367241,0.066542344,0.8680421346384688,0.804176157,0.036056375,0.008165058
kc_housesales,1,1,1,1,0.5937221121542535,0.43448805901773924,1,0.9713986423110591,0.667950771,0.073871833
kc_housesales,1,-1,1,1,-1,0.3298953123042583,0.9349223754610798,0.8173374399911504,0.6053679437051802,0.008517728
kc_housesales,1,-1,1,1,-1,0.22929169990543646,0.8706921557264409,0.7215139322688232,0.323798907,0.003878615
kc_housesales,1,-1,0.9999999999999979,1,-1,0.2946802400789943,0.9286345588292878,0.8269726796330449,0.053953333465191156,0.025953781
kc_housesales,1,-1,1,1,-1,0.0304202,0.8528669369194187,0.6892463105312946,0.12642362379314498,0.002086055
kc_housesales,1,-1,0.9999999999999959,1,-1,0.11886268336895682,0.9113891186367644,0.7823735062638275,-0.053402434,0.021196438640745035
kc_housesales,1,-1,1,1,-1,0.3184911248426459,0.9821387800657609,1,0.3066923142476349,0.2809756512283907
kc_housesales,1,-1,0.9987990122163032,1,-1,0.11581384706625955,0.9586150777654548,0.9019605294960007,0.022036321,0.056359000618238446
kc_housesales,1,-1,1,1,-1,0.055348743,0.9339889473951053,0.8575923329487826,0.5852412017040661,0.014384767165806936
kc_housesales,1,-1,1,1,-1,0.04067883,0.880158744,0.7062081189051996,0.082844931,0.005526661
simple_linear_regression,1,0,1,1,0.34057673162619184,0.12718231811076694,0.829798736,0.6351475774762374,0.3083383686880965,0.001677908
simple_linear_regression,1,-1,1,1,-1,0.12111226294069698,0.8832782133319701,0.7050300962722096,0.5251340727456008,0.005143011
simple_linear_regression,1,-1,1,1,-1,1,0.9956488757319656,0.9574351740021139,0.702043721,0.099340642
simple_linear_regression,1,-1,1,1,-1,0.020316709160676363,0.8933352129124661,0.8087563575706274,0.089655208,0.046210204803736624
simple_linear_regression,1,0.9999999999991701,1,1,0.275839882,0.013810339967110296,0.833755321,0.6569008170384562,0.256785705,0.003894033
simple_linear_regression,1,1,1,1,0.022943133835103782,0.19268255147097624,0.9413984769832585,0.7578152426271679,0.26633051052225654,0.004285039
simple_linear_regression,1,1,1,1,0.16008479080874308,0.15495403268870797,0.926543358,0.8272733097756619,0.3973464743789388,0.009432093
simple_linear_regression,1,1,0.9999999128059307,1,0.179694511,0.065657639,0.86794273,0.8032384183417997,0.036391921,0.008869589
